Season,MatchID,DateUTC,Round,Home,Away,Side,Team,Formation,StarterNo,PlayerID,Player,FirstName,LastName,PositionID,UsualPlayingPositionID,ShirtNumber,Age,CountryName,CountryCode,IsCaptain,MarketValue,Rating,CanonicalURL
2023-24,4230669,2023-12-02T19:45:00Z,14,Milan,Frosinone,Away,Frosinone,4-2-3-1,5,1235421,Anthony Oyono,Anthony,Oyono,38,1,22,22,,,False,,,https://www.fotmob.com/match/4230669
2023-24,4230669,2023-12-02T19:45:00Z,14,Milan,Frosinone,Away,Frosinone,4-2-3-1,6,187288,Mehdi Bourabia,Mehdi,Bourabia,64,2,24,32,,,False,,,https://www.fotmob.com/match/4230669
2023-24,4230669,2023-12-02T19:45:00Z,14,Milan,Frosinone,Away,Frosinone,4-2-3-1,7,1352923,Enzo Barrenechea,Enzo,Barrenechea,66,2,45,22,,,False,,,https://www.fotmob.com/match/4230669
2023-24,4230669,2023-12-02T19:45:00Z,14,Milan,Frosinone,Away,Frosinone,4-2-3-1,8,1280082,Matias Soulé,Matias,Soulé,83,2,18,20,,,False,,,https://www.fotmob.com/match/4230669
2023-24,4230669,2023-12-02T19:45:00Z,14,Milan,Frosinone,Away,Frosinone,4-2-3-1,9,1075046,Reinier,,Reinier,85,3,12,21,,,False,,,https://www.fotmob.com/match/4230669
2023-24,4230669,2023-12-02T19:45:00Z,14,Milan,Frosinone,Away,Frosinone,4-2-3-1,10,1327150,Arijon Ibrahimovic,Arijon,Ibrahimovic,87,2,27,17,,,False,,,https://www.fotmob.com/match/4230669
2023-24,4230669,2023-12-02T19:45:00Z,14,Milan,Frosinone,Away,Frosinone,4-2-3-1,11,956212,Marvin Cuni,Marvin,Cuni,115,3,11,22,,,False,,,https://www.fotmob.com/match/4230669
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,1,362200,Wladimiro Falcone,Wladimiro,Falcone,11,0,30,28,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,2,1077653,Valentin Gendrey,Valentin,Gendrey,32,1,17,23,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,3,831474,Marin Pongracic,Marin,Pongracic,34,1,5,26,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,4,799230,Federico Baschirotto,Federico,Baschirotto,36,1,6,27,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,5,1526560,Patrick Dorgu,Patrick,Dorgu,38,2,13,19,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,6,1289600,Joan Gonzalez,Joan,Gonzalez,64,2,16,21,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,7,762028,Ylber Ramadani,Ylber,Ramadani,66,2,20,27,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,8,836436,Gabriel Strefezza,Gabriel,Strefezza,83,3,27,26,,,True,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,9,780491,Rémi Oudin,Rémi,Oudin,85,2,10,27,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,10,896377,Lameck Banda,Lameck,Banda,87,3,22,22,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Home,Lecce,4-2-3-1,11,833638,Nikola Krstovic,Nikola,Krstovic,115,3,9,23,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,1,178732,Lukasz Skorupski,Lukasz,Skorupski,11,0,28,32,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,2,557325,Stefan Posch,Stefan,Posch,32,1,3,26,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,3,860913,Jhon Lucumi,Jhon,Lucumi,34,1,26,25,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,4,1105912,Riccardo Calafiori,Riccardo,Calafiori,36,1,33,21,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,5,1211437,Victor Kristiansen,Victor,Kristiansen,38,1,15,20,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,6,888921,Lewis Ferguson,Lewis,Ferguson,73,2,19,24,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,7,792756,Michel Aebischer,Michel,Aebischer,75,2,20,26,,,True,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,8,1276505,Giovanni Fabbian,Giovanni,Fabbian,77,2,80,20,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,9,1022649,Dan Ndoye,Dan,Ndoye,103,3,11,23,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,10,949481,Sydney van Hooijdonk,Sydney,van Hooijdonk,105,3,77,23,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230666,2023-12-03T11:30:00Z,14,Lecce,Bologna,Away,Bologna,4-3-3,11,921341,Alexis Saelemaekers,Alexis,Saelemaekers,107,2,56,24,,,False,,,https://www.fotmob.com/match/4230666
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,1,281762,Pietro Terracciano,Pietro,Terracciano,11,0,1,33,,,False,698731,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,2,1429912,Michael Kayode,Michael,Kayode,32,1,33,19,,,False,26649754,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,3,766611,Nikola Milenkovic,Nikola,Milenkovic,34,1,4,26,,,False,41925774,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,4,935406,Luca Ranieri,Luca,Ranieri,36,1,16,24,,,False,15140198,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,5,239350,Cristiano Biraghi,Cristiano,Biraghi,38,1,3,31,,,True,1398132,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,6,654044,Arthur,,Arthur,64,2,6,27,,,False,3718324,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,7,317156,Alfred Duncan,Alfred,Duncan,66,2,32,30,,,False,663913,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,8,637745,Jonathan Ikoné,Jonathan,Ikoné,83,3,11,25,,,False,6251612,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,9,127460,Giacomo Bonaventura,Giacomo,Bonaventura,85,2,5,34,,,False,1031759,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,10,933817,Riccardo Sottil,Riccardo,Sottil,87,3,7,24,,,False,4694289,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Home,Fiorentina,4-2-3-1,11,974755,Lucas Beltran,Lucas,Beltran,115,3,9,22,,,False,20473601,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,1,11319,Benoit Costil,Benoit,Costil,11,0,56,36,,,False,,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,2,1072472,Flavius Daniliuc,Flavius,Daniliuc,33,1,5,22,,,False,2097925,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,3,95509,Federico Fazio,Federico,Fazio,35,1,17,36,,,True,,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,4,1050165,Lorenzo Pirola,Lorenzo,Pirola,37,1,98,21,,,False,6607688,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,5,675327,Pasquale Mazzocchi,Pasquale,Mazzocchi,52,1,30,28,,,False,2048861,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,6,921594,Domagoj Bradaric,Domagoj,Bradaric,58,2,3,23,,,False,4584679,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,7,664587,Lassana Coulibaly,Lassana,Coulibaly,74,2,18,27,,,False,2237987,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,8,693591,Emil Bohinen,Emil,Bohinen,76,2,8,24,,,False,1175258,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,9,625797,Grigoris Kastanos,Grigoris,Kastanos,94,2,20,25,,,False,1215598,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,10,11685,Antonio Candreva,Antonio,Candreva,96,2,87,36,,,False,,,https://www.fotmob.com/match/4230664
2023-24,4230664,2023-12-03T14:00:00Z,14,Fiorentina,Salernitana,Away,Salernitana,3-4-2-1,11,1297995,Chukwubuikem Ikwuemesi,Chukwubuikem,Ikwuemesi,115,3,22,22,,,False,2015906,,https://www.fotmob.com/match/4230664
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,1,165952,Marco Silvestri,Marco,Silvestri,11,0,1,32,,,False,7380000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,2,1072257,Joao Ferreira,Joao,Ferreira,33,1,13,22,,,False,3080000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,3,149219,Christian Kabasele,Christian,Kabasele,35,1,27,32,,,False,3560000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,4,902383,Nehuén Pérez,Nehuén,Pérez,37,1,18,23,,,False,18520000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,5,1060654,Festy Ebosele,Festy,Ebosele,71,1,2,21,,,False,5430000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,6,1050178,Lazar Samardzic,Lazar,Samardzic,73,2,24,21,,,False,11830000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,7,538540,Walace,,Walace,75,2,11,28,,,False,,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,8,874621,Martin Payero,Martin,Payero,77,2,32,25,,,False,2310000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,9,982633,Jordan Zemura,Jordan,Zemura,79,2,33,24,,,False,9700000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,10,210278,Roberto Pereyra,Roberto,Pereyra,95,2,37,32,,,True,1910000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Home,Udinese,3-5-1-1,11,534484,Isaac Success,Isaac,Success,115,3,7,27,,,False,,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,1,491784,Lorenzo Montipo,Lorenzo,Montipo,11,0,1,27,,,False,9480000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,2,1210943,Jackson Tchatchoua,Jackson,Tchatchoua,32,2,38,22,,,False,2330000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,3,1192255,Bruno Amione,Bruno,Amione,34,1,2,21,,,False,7390000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,4,1321562,Diego Coppola,Diego,Coppola,36,1,42,19,,,False,11030000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,5,1163501,Filippo Terracciano,Filippo,Terracciano,38,1,24,20,,,False,7080000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,6,822440,Michael Folorunsho,Michael,Folorunsho,64,2,90,25,,,False,920000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,7,350634,Ondrej Duda,Ondrej,Duda,66,2,33,28,,,False,5240000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,8,994403,Cyril Ngonge,Cyril,Ngonge,83,3,26,23,,,False,3950000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,9,1127054,Tomas Suslov,Tomas,Suslov,85,2,31,21,,,False,5200000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,10,119014,Darko Lazovic,Darko,Lazovic,87,3,8,33,,,True,1060000,,https://www.fotmob.com/match/4230670
2023-24,4230670,2023-12-03T14:00:00Z,14,Udinese,Hellas Verona,Away,Hellas Verona,4-2-3-1,11,108381,Milan Djuric,Milan,Djuric,115,3,11,33,,,False,1930000,,https://www.fotmob.com/match/4230670
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,1,39170,Andrea Consigli,Andrea,Consigli,11,0,47,36,,,True,,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,2,443966,Jeremy Toljan,Jeremy,Toljan,32,1,22,29,,,False,4040000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,3,905494,Ruan,,Ruan,34,1,44,24,,,False,4490000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,4,616170,Martin Erlic,Martin,Erlic,36,1,5,25,,,False,8410000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,5,840184,Matias Vina,Matias,Vina,38,1,17,26,,,False,4930000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,6,850055,Daniel Boloca,Daniel,Boloca,64,2,24,24,,,False,4340000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,7,900043,Matheus Henrique,Matheus,Henrique,66,2,7,25,,,False,,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,8,364520,Domenico Berardi,Domenico,Berardi,83,3,10,29,,,False,21080000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,9,921921,Kristian Thorstvedt,Kristian,Thorstvedt,85,2,42,24,,,False,6980000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,10,935769,Armand Laurienté,Armand,Laurienté,87,3,45,24,,,False,11450000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Home,Sassuolo,4-2-3-1,11,750030,Andrea Pinamonti,Andrea,Pinamonti,115,3,9,24,,,False,15660000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,1,40604,Rui Patricio,Rui,Patricio,11,0,1,35,,,False,,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,2,588687,Gianluca Mancini,Gianluca,Mancini,33,1,23,27,,,True,29520000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,3,420568,Diego Llorente,Diego,Llorente,35,1,14,30,,,False,4770000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,4,787242,Evan N'Dicka,Evan,N'Dicka,37,1,5,24,,,False,39250000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,5,560852,Rick Karsdorp,Rick,Karsdorp,71,1,2,28,,,False,,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,6,1212866,Edoardo Bove,Edoardo,Bove,73,2,52,21,,,False,12420000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,7,237606,Leandro Paredes,Leandro,Paredes,75,2,16,29,,,False,6860000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,8,299799,Bryan Cristante,Bryan,Cristante,77,2,4,28,,,False,17550000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,9,215242,Leonardo Spinazzola,Leonardo,Spinazzola,79,1,37,30,,,False,2780000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,10,325916,Paulo Dybala,Paulo,Dybala,104,2,21,30,,,False,15330000,,https://www.fotmob.com/match/4230673
2023-24,4230673,2023-12-03T17:00:00Z,14,Sassuolo,Roma,Away,Roma,3-5-2,11,181276,Romelu Lukaku,Romelu,Lukaku,106,3,90,30,,,False,34660000,,https://www.fotmob.com/match/4230673
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,1,577912,Alex Meret,Alex,Meret,11,0,1,26,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,2,414906,Giovanni Di Lorenzo,Giovanni,Di Lorenzo,32,1,22,30,,,True,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,3,544693,Amir Rrahmani,Amir,Rrahmani,34,1,13,29,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,4,740944,Leo Østigard,Leo,Østigard,36,1,55,24,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,5,1188375,Natan,,Natan,38,1,3,22,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,6,612863,Andre-Frank Zambo Anguissa,Andre-Frank Zambo,Anguissa,73,2,99,28,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,7,308517,Stanislav Lobotka,Stanislav,Lobotka,75,2,68,29,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,8,741049,Eljif Elmas,Eljif,Elmas,77,3,7,24,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,9,415539,Matteo Politano,Matteo,Politano,103,3,21,30,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,10,687681,Victor Osimhen,Victor,Osimhen,105,3,9,24,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Home,Napoli,4-3-3,11,900433,Khvicha Kvaratskhelia,Khvicha,Kvaratskhelia,107,3,77,22,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,1,41618,Yann Sommer,Yann,Sommer,11,0,1,34,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,2,46820,Matteo Darmian,Matteo,Darmian,33,2,36,34,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,3,188555,Stefan de Vrij,Stefan,de Vrij,35,1,6,31,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,4,73024,Francesco Acerbi,Francesco,Acerbi,37,1,15,35,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,5,593118,Denzel Dumfries,Denzel,Dumfries,71,2,2,27,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,6,541820,Nicolo Barella,Nicolo,Barella,73,2,23,26,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,7,304733,Hakan Calhanoglu,Hakan,Calhanoglu,75,2,20,29,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,8,73167,Henrikh Mkhitaryan,Henrikh,Mkhitaryan,77,2,22,34,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,9,605224,Federico Dimarco,Federico,Dimarco,79,2,32,26,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,10,621562,Marcus Thuram,Marcus,Thuram,104,3,9,26,,,False,,,https://www.fotmob.com/match/4230671
2023-24,4230671,2023-12-03T19:45:00Z,14,Napoli,Inter,Away,Inter,3-5-2,11,690230,Lautaro Martinez,Lautaro,Martinez,106,3,10,26,,,True,,,https://www.fotmob.com/match/4230671
2023-24,4230665,2023-12-04T19:45:00Z,14,Torino,Atalanta,Home,Torino,3-4-1-2,1,543021,Vanja Milinkovic-Savic,Vanja,Milinkovic-Savic,11,0,32,26,,,False,12504866,,https://www.fotmob.com/match/4230665
2023-24,4230665,2023-12-04T19:45:00Z,14,Torino,Atalanta,Home,Torino,3-4-1-2,2,426393,Adrien Tamèze,Adrien,Tamèze,33,2,61,29,,,False,1178010,,https://www.fotmob.com/match/4230665
2023-24,4230665,2023-12-04T19:45:00Z,14,Torino,Atalanta,Home,Torino,3-4-1-2,3,823018,Alessandro Buongiorno,Alessandro,Buongiorno,35,1,4,24,,,False,10530000,,https://www.fotmob.com/match/4230665
2023-24,4230665,2023-12-04T19:45:00Z,14,Torino,Atalanta,Home,Torino,3-4-1-2,4,115591,Ricardo Rodriguez,Ricardo,Rodriguez,37,1,13,31,,,True,1529696,,https://www.fotmob.com/match/4230665
2023-24,4230665,2023-12-04T19:45:00Z,14,Torino,Atalanta,Home,Torino,3-4-1-2,5,902651,Raoul Bellanova,Raoul,Bellanova,52,2,19,23,,,False,22633028,,https://www.fotmob.com/match/4230665
2023-24,4230665,2023-12-04T19:45:00Z,14,Torino,Atalanta,Home,Torino,3-4-1-2,6,560945,Mergim Vojvoda,Mergim,Vojvoda,58,1,27,28,,,False,2572959,,https://www.fotmob.com/match/4230665
2023-24,4230665,2023-12-04T19:45:00Z,14,Torino,Atalanta,Home,Torino,3-4-1-2,7,361403,Karol Linetty,Karol,Linetty,74,2,77,28,,,False,747640,,https://www.fotmob.com/match/4230665
